fname,pre,label,tr/ts,cv
79_16.png,79,0,tr,0
79_17.png,79,1,tr,0
79_2.png,79,0,tr,0
79_3.png,79,1,tr,0
79_4.png,79,0,tr,0
79_5.png,79,1,tr,0
79_8.png,79,0,tr,0
79_9.png,79,1,tr,0
7_0.png,7,0,ts,0
7_1.png,7,1,ts,0
7_2.png,7,0,ts,0
7_3.png,7,1,ts,0
7_4.png,7,0,ts,0
7_5.png,7,1,ts,0
7_6.png,7,0,ts,0
7_7.png,7,1,ts,0
7_8.png,7,0,ts,0
7_9.png,7,1,ts,0
80_0.png,80,0,ts,test
80_1.png,80,1,ts,test
80_10.png,80,0,ts,test
80_11.png,80,1,ts,test
80_2.png,80,0,ts,test
80_3.png,80,1,ts,test
80_4.png,80,0,ts,test
80_5.png,80,1,ts,test
80_6.png,80,0,ts,test
80_7.png,80,1,ts,test
80_8.png,80,0,ts,test
80_9.png,80,1,ts,test
81_0.png,81,0,ts,test
81_1.png,81,1,ts,test
81_2.png,81,0,ts,test
81_3.png,81,1,ts,test
81_4.png,81,0,ts,test
81_5.png,81,1,ts,test
81_6.png,81,0,ts,test
81_7.png,81,1,ts,test
82_0.png,82,0,tr,3
82_1.png,82,1,tr,3
82_10.png,82,0,tr,3
82_11.png,82,1,tr,3
82_12.png,82,0,tr,3
82_13.png,82,1,tr,3
82_2.png,82,0,tr,3
82_3.png,82,1,tr,3
82_4.png,82,0,tr,3
82_5.png,82,1,tr,3
82_6.png,82,0,tr,3
82_7.png,82,1,tr,3
82_8.png,82,0,tr,3
82_9.png,82,1,tr,3
83_0.png,83,0,tr,2
83_1.png,83,1,tr,2
83_10.png,83,0,tr,2
83_11.png,83,1,tr,2
83_2.png,83,0,tr,2
83_3.png,83,1,tr,2
83_4.png,83,0,tr,2
83_5.png,83,1,tr,2
83_6.png,83,0,tr,2
83_7.png,83,1,tr,2
83_8.png,83,0,tr,2
83_9.png,83,1,tr,2
84_0.png,84,0,tr,2
84_1.png,84,1,tr,2
84_10.png,84,0,tr,2
84_11.png,84,1,tr,2
84_12.png,84,0,tr,2
84_13.png,84,1,tr,2
84_2.png,84,0,tr,2
84_3.png,84,1,tr,2
84_4.png,84,0,tr,2
84_5.png,84,1,tr,2
84_8.png,84,0,tr,2
84_9.png,84,1,tr,2
85_0.png,85,0,tr,4
85_1.png,85,1,tr,4
85_10.png,85,0,tr,4
85_11.png,85,1,tr,4
85_12.png,85,0,tr,4
85_13.png,85,1,tr,4
85_2.png,85,0,tr,4
85_3.png,85,1,tr,4
85_4.png,85,0,tr,4
85_5.png,85,1,tr,4
85_8.png,85,0,tr,4
85_9.png,85,1,tr,4
86_0.png,86,0,tr,1
86_1.png,86,1,tr,1
86_10.png,86,0,tr,1
86_11.png,86,1,tr,1
86_12.png,86,0,tr,1
86_13.png,86,1,tr,1
86_14.png,86,0,tr,1
86_15.png,86,1,tr,1
86_2.png,86,0,tr,1
86_3.png,86,1,tr,1
86_4.png,86,0,tr,1
86_5.png,86,1,tr,1
86_6.png,86,0,tr,1
86_7.png,86,1,tr,1
86_8.png,86,0,tr,1
86_9.png,86,1,tr,1
87_0.png,87,0,ts,test
87_1.png,87,1,ts,test
87_10.png,87,0,ts,test
87_11.png,87,1,ts,test
87_12.png,87,0,ts,test
87_13.png,87,1,ts,test
87_14.png,87,0,ts,test
87_15.png,87,1,ts,test
87_2.png,87,0,ts,test
87_3.png,87,1,ts,test
87_4.png,87,0,ts,test
87_5.png,87,1,ts,test
87_6.png,87,0,ts,test
87_7.png,87,1,ts,test
87_8.png,87,0,ts,test
87_9.png,87,1,ts,test
89_10.png,89,0,tr,4
89_11.png,89,1,tr,4
89_12.png,89,0,tr,4
89_13.png,89,1,tr,4
89_2.png,89,0,tr,4
89_3.png,89,1,tr,4
89_4.png,89,0,tr,4
89_5.png,89,1,tr,4
89_6.png,89,0,tr,4
89_7.png,89,1,tr,4
89_8.png,89,0,tr,4
89_9.png,89,1,tr,4
8_0.png,8,0,tr,2
8_1.png,8,1,tr,2
8_10.png,8,0,tr,2
8_11.png,8,1,tr,2
8_2.png,8,0,tr,2
8_3.png,8,1,tr,2
8_4.png,8,0,tr,2
8_5.png,8,1,tr,2
8_6.png,8,0,tr,2
8_7.png,8,1,tr,2
8_8.png,8,0,tr,2
8_9.png,8,1,tr,2
90_0.png,90,0,tr,0
90_1.png,90,1,tr,0
90_10.png,90,0,tr,0
90_11.png,90,1,tr,0
90_2.png,90,0,tr,0
90_3.png,90,1,tr,0
90_4.png,90,0,tr,0
90_5.png,90,1,tr,0
90_6.png,90,0,tr,0
90_7.png,90,1,tr,0
90_8.png,90,0,tr,0
90_9.png,90,1,tr,0
91_0.png,91,0,ts,0
91_1.png,91,1,ts,0
91_10.png,91,0,ts,0
91_11.png,91,1,ts,0
91_2.png,91,0,ts,0
91_3.png,91,1,ts,0
91_4.png,91,0,ts,0
91_5.png,91,1,ts,0
91_8.png,91,0,ts,0
91_9.png,91,1,ts,0
92_2.png,92,0,tr,4
92_3.png,92,1,tr,4
92_4.png,92,0,tr,4
92_5.png,92,1,tr,4
92_6.png,92,0,tr,4
92_7.png,92,1,tr,4
92_8.png,92,0,tr,4
92_9.png,92,1,tr,4
93_0.png,93,0,ts,0
93_1.png,93,1,ts,0
93_10.png,93,0,ts,0
93_11.png,93,1,ts,0
93_2.png,93,0,ts,0
93_3.png,93,1,ts,0
93_4.png,93,0,ts,0
93_5.png,93,1,ts,0
93_6.png,93,0,ts,0
93_7.png,93,1,ts,0
93_8.png,93,0,ts,0
93_9.png,93,1,ts,0
94_0.png,94,0,ts,test
94_1.png,94,1,ts,test
94_10.png,94,0,ts,test
94_11.png,94,1,ts,test
94_12.png,94,0,ts,test
94_13.png,94,1,ts,test
94_2.png,94,0,ts,test
94_3.png,94,1,ts,test
94_4.png,94,0,ts,test
94_5.png,94,1,ts,test
94_6.png,94,0,ts,test
94_7.png,94,1,ts,test
94_8.png,94,0,ts,test
94_9.png,94,1,ts,test
95_0.png,95,0,tr,1
95_1.png,95,1,tr,1
95_10.png,95,0,tr,1
95_11.png,95,1,tr,1
95_2.png,95,0,tr,1
95_3.png,95,1,tr,1
95_6.png,95,0,tr,1
95_7.png,95,1,tr,1
95_8.png,95,0,tr,1
95_9.png,95,1,tr,1
96_0.png,96,0,tr,4
96_1.png,96,1,tr,4
96_10.png,96,0,tr,4
96_11.png,96,1,tr,4
96_2.png,96,0,tr,4
96_3.png,96,1,tr,4
96_4.png,96,0,tr,4
96_5.png,96,1,tr,4
96_6.png,96,0,tr,4
96_7.png,96,1,tr,4
96_8.png,96,0,tr,4
96_9.png,96,1,tr,4
97_0.png,97,0,tr,2
97_1.png,97,1,tr,2
97_10.png,97,0,tr,2
97_11.png,97,1,tr,2
97_2.png,97,0,tr,2
97_3.png,97,1,tr,2
97_4.png,97,0,tr,2
97_5.png,97,1,tr,2
97_6.png,97,0,tr,2
97_7.png,97,1,tr,2
97_8.png,97,0,tr,2
97_9.png,97,1,tr,2
99_0.png,99,0,tr,2
99_1.png,99,1,tr,2
99_10.png,99,0,tr,2
99_11.png,99,1,tr,2
99_2.png,99,0,tr,2
99_3.png,99,1,tr,2
99_4.png,99,0,tr,2
99_5.png,99,1,tr,2
99_6.png,99,0,tr,2
99_7.png,99,1,tr,2
99_8.png,99,0,tr,2
99_9.png,99,1,tr,2
9_0.png,9,0,ts,0
9_1.png,9,1,ts,0
9_10.png,9,0,ts,0
9_11.png,9,1,ts,0
9_12.png,9,0,ts,0
9_13.png,9,1,ts,0
9_2.png,9,0,ts,0
9_3.png,9,1,ts,0
9_4.png,9,0,ts,0
9_5.png,9,1,ts,0
9_6.png,9,0,ts,0
9_7.png,9,1,ts,0
9_8.png,9,0,ts,0
9_9.png,9,1,ts,0
